Date,Temp_max(c),Temp_avg(c),Temp_min(c),Dew_max(c),Dew_avg(c),Dew_min(c),Hum_max(%),Hum_avg(%),Hum_min(%),Wind_max(mph),Wind_avg(mph),Wind_min(mph),Pres_max(in),Pres_avg(in),Pres_min(in),Precipitation
12/06/2005,33.9,29.2,26.1,26.1,25.2,23.9,94,79.8,59,7,3.3,0,29.7,29.7,29.6,0
13/06/2005,32.8,28.6,25,25,24.1,22.8,94,78.3,59,9,4.6,0,29.8,27.2,0,0
14/06/2005,35,29.1,25,26.1,24.9,23.9,100,79.3,56,10,2.9,0,29.7,29.7,29.6,0
15/06/2005,32.8,27,23.9,25,23.7,22.8,100,83,63,13,4.7,0,29.7,24.7,0,0
16/06/2005,35,28.9,23.9,25,23.4,22.8,94,74.4,52,8,2.2,0,29.7,29.6,29.6,0
17/06/2005,32.8,28.7,25,26.1,24.7,22.8,94,79.9,63,7,2.5,0,29.7,29.7,29.6,0
18/06/2005,35,29.5,25,25,23.6,20,94,72.8,41,9,2.3,0,29.7,29.6,29.6,0
19/06/2005,32.8,29.4,26.1,25,24,22.8,89,73.8,55,10,2.5,0,29.7,29.6,29.6,0
20/06/2005,32.8,28.3,25,25,23.6,21.1,89,76.4,59,7,2.5,0,29.7,29.7,29.6,0
21/06/2005,32.8,28.4,23.9,25,23.1,22.2,89,74,55,9,5.2,0,29.8,29.7,29.7,0
22/06/2005,32.2,28.3,25,26.1,23.8,22.2,89,77.7,59,6,2,0,29.8,29.7,29.7,0
23/06/2005,32.8,29.3,26.1,25,23.5,21.1,94,72.6,49,12,3.6,0,29.8,29.7,29.6,0
24/06/2005,33.9,29.4,25,25,22.7,20,94,69.3,46,10,4,0,29.8,29.7,29.7,0
25/06/2005,33.9,29.7,26.1,26.1,23.7,21.1,84,70.9,46,10,3.5,0,29.8,28.5,0,0
26/06/2005,33.9,27.2,-17.8,27.8,23.8,-17.8,100,77.8,0,12,3.5,0,29.8,28.5,0,0
27/06/2005,32.8,26.8,-17.8,28.9,24.1,-17.8,100,81.6,0,8,3.3,0,29.8,28.5,0,0
28/06/2005,32.8,26.8,-17.8,25,21.8,-17.8,94,72.1,0,13,3.9,0,29.8,28.5,0,0
29/06/2005,31.1,28.2,22.8,25,23.6,22.8,100,77.2,66,9,4.8,0,29.8,27.3,0,0
30/06/2005,32.2,28.4,25,25,24.1,22.8,94,78.5,62,12,4.6,0,29.8,29.7,29.7,0
1/07/2005,32.2,28.8,26.1,26.1,24.8,22.8,89,79.8,66,13,3.4,0,29.8,29.7,29.7,0
2/07/2005,32.2,27.2,25,25,24.2,22.8,94,85,62,10,2,0,29.8,28.5,0,0
3/07/2005,32.2,26.5,23.9,25,23.3,22.2,94,83.9,62,13,1.1,0,29.8,29.8,29.7,0
4/07/2005,32.2,27.1,23.9,26.1,23.9,22.8,94,84,66,9,1.5,0,29.8,28.5,0,0
5/07/2005,32.2,27.8,23.9,26.1,24.2,22.8,100,82.2,62,8,2.2,0,29.8,29.7,29.6,0
6/07/2005,32.2,27.9,25,25,23.8,22.8,94,80.5,59,9,2.2,0,29.8,29.7,29.7,0
7/07/2005,33.9,28.7,25,25,21.6,18.9,89,67.4,43,12,3.1,0,29.8,29.7,29.7,0
8/07/2005,32.8,29,25,22.8,21.3,17.8,83,64.4,43,9,3.6,0,29.8,29.7,29.6,0
9/07/2005,33.9,28.8,23.9,23.9,22.5,21.1,94,69.5,49,8,2.6,0,29.8,29.7,29.6,0
10/07/2005,32.2,26.7,22.2,25,23.1,21.1,100,82.5,62,10,3.3,0,29.8,28.5,0,0
11/07/2005,32.2,24.4,-17.8,25,17.9,-17.8,100,73.4,0,8,2.2,0,29.8,27.3,0,0
12/07/2005,31.1,26.9,25,25,23.8,22.8,100,84.5,66,10,2,0,29.8,28.5,0,0
13/07/2005,32.2,27.1,23.9,25,23.4,22.8,94,82.5,59,14,3.4,0,29.8,27.3,0,0
14/07/2005,32.8,26.6,23.9,23.9,21.7,-17.8,100,81.8,0,9,2.2,0,29.8,26,0,0
15/07/2005,27.2,24.6,22.8,25,23.7,22.8,100,95.3,84,16,3.5,0,29.8,27.3,0,0
16/07/2005,30,26,22.8,25,23.3,22.2,100,86.3,62,7,2.5,0,29.8,29.8,29.7,0
17/07/2005,32.8,26.7,25,25,22.2,-17.8,100,82.3,0,5,1,0,29.8,26,0,0
18/07/2005,30,26.7,22.8,25,23.6,22.8,100,84.3,66,8,2.4,0,29.8,29.7,29.7,0
19/07/2005,30,27.1,25,23.9,23.4,22.2,94,82.1,62,9,4.2,0,29.8,29.8,29.7,0
20/07/2005,31.1,27.3,22.8,25,21.6,-17.8,94,75.9,0,8,3.2,0,29.8,27.3,0,0
21/07/2005,32.2,26.9,22.8,23.9,22.7,22.2,100,80,55,8,3,0,29.9,29.8,29.7,0
22/07/2005,32.2,27.8,23.9,26.1,23.5,22.2,94,77.8,59,10,3.4,0,29.8,28.5,0,0
23/07/2005,31.1,27.8,23.9,25,23.9,22.2,94,80.1,66,9,3.7,0,29.8,29.7,29.6,0
24/07/2005,32.2,27.5,22.8,27.8,25.1,22.2,100,87.4,70,9,3,0,29.8,29.7,29.6,0
25/07/2005,32.2,28.2,23.9,26.1,24.7,23.9,100,82.8,62,8,3,0,29.8,28.5,0,0
26/07/2005,31.1,26.8,22.8,25,23.2,22.2,100,81.4,62,13,4.9,0,29.8,26,0,0
27/07/2005,32.2,28.6,25,23.9,23.2,21.1,94,74.7,55,9,3.9,0,29.8,29.7,29.6,0
28/07/2005,32.8,28.8,25,23.9,22.8,21.1,89,72,49,10,3.1,0,29.7,29.7,29.6,0
29/07/2005,32.8,28.7,25,23.9,23.3,22.2,89,74.1,55,8,3.3,0,29.8,29.7,29.6,0
30/07/2005,32.8,28.9,25,25,23.3,21.1,94,74,49,7,1.8,0,29.7,29.7,29.6,0
31/07/2005,32.2,29.3,26.1,25,23.3,21.1,89,71.8,52,9,3.5,0,29.7,29.7,29.6,0
1/08/2005,33.9,29.3,23.9,23.9,22.4,21.1,94,68.3,46,10,2.8,0,29.8,29.7,29.6,0
2/08/2005,33.9,29.3,26.1,25,23.6,22.8,89,72.4,55,8,2.5,0,29.8,29.7,29.6,0
3/08/2005,32.2,27.8,22.8,26.1,23.4,20,94,78,62,18,2.9,0,29.8,28.5,0,0
4/08/2005,32.8,28.8,25,23.9,22.9,21.1,94,72.5,49,9,3.6,0,29.8,29.7,29.7,0
5/08/2005,32.2,28.7,25,23.9,23.5,22.8,94,75.4,59,12,3.2,0,29.8,29.7,29.7,0
6/08/2005,32.2,28.4,25,25,23.8,22.8,94,77.5,59,12,3.4,0,29.8,29.7,29.7,0
7/08/2005,32.2,28.4,25,25,23.7,22.8,94,77.3,59,10,2.7,0,29.8,29.7,29.6,0
8/08/2005,33.9,29.2,25,25,22.9,20,94,71.8,44,8,2.5,0,29.8,29.7,29.6,0
9/08/2005,31.1,28.6,26.1,23.9,23.4,22.8,89,74.4,62,9,3.1,0,29.8,29.7,29.7,0
10/08/2005,32.8,28.6,26.1,25,23.9,22.8,89,77.4,59,7,1.6,0,29.8,29.7,29.6,0
11/08/2005,31.1,28.2,26.1,25,24.3,23.9,89,79.8,70,9,2.3,0,29.7,29.7,29.6,0
12/08/2005,32.8,29.1,25,23.9,22.7,21.1,84,69.6,49,13,4.2,0,29.7,29.7,29.6,0
13/08/2005,32.8,29.4,27.2,25,23.3,22.2,84,70.5,55,12,5.7,0,29.8,29.7,29.7,0
14/08/2005,32.2,26.2,22.2,23.9,22.8,21.1,94,82.8,55,9,3,0,29.8,29.8,29.7,0
15/08/2005,33.9,27.9,22.8,25,23.2,22.8,100,77.7,52,10,3.2,0,29.8,29.7,29.6,0
16/08/2005,33.9,28.6,25,25,23.8,22.8,100,77.7,52,8,3.5,0,29.8,27.2,0,0
17/08/2005,32.8,28.1,25,25,24.2,22.8,94,81.1,63,9,3.2,0,29.8,28.5,0,0
18/08/2005,27.2,25.9,23.9,25,23.6,22.8,100,88.7,79,10,3.5,0,29.9,27.3,0,0
19/08/2005,32.8,28.5,25,25,23.3,22.2,89,75.5,55,10,4.4,0,29.9,28.5,0,0
20/08/2005,32.2,27.9,25,25,23,22.2,89,76.2,55,10,3.7,0,29.9,29.8,29.7,0
21/08/2005,28.9,27.1,25,25,23.6,22.8,89,82.1,74,7,2.3,0,29.8,28.5,0,0
22/08/2005,32.2,27.7,22.8,23.9,22.4,21.1,94,73.8,55,9,4.2,0,29.8,29.8,29.7,0
23/08/2005,32.2,27.8,25,23.9,23.7,22.8,94,79.9,62,10,2.8,0,29.8,26.1,0,0
24/08/2005,32.2,27.2,22.8,25,19.9,-17.8,100,72.6,0,12,4.8,0,29.8,27.3,0,0
25/08/2005,32.8,28.6,25,25,23.5,22.8,94,75.8,55,13,6.6,1,29.8,29.7,29.6,0
26/08/2005,30,18.1,-17.8,25,13.8,-17.8,94,63.3,0,9,3,0,29.8,28.5,0,0
27/08/2005,32.2,25.2,-17.8,25,21.4,-17.8,100,78,0,12,4.8,0,29.8,29.7,29.6,0
28/08/2005,32.8,27.9,22.8,23.9,22.7,21.1,89,74.4,55,15,5.1,0,29.8,29.7,29.6,0
29/08/2005,32.8,28.4,25,25,23.3,21.1,89,75.6,52,9,2.3,0,29.8,29.7,29.6,0
30/08/2005,32.2,28.6,25,25,23.6,22.2,94,76.1,59,9,3.8,0,29.7,29.6,29.6,0
31/08/2005,30,27.2,23.9,26.1,24.1,22.8,94,83.8,70,12,2.4,0,29.7,28.4,0,0
1/09/2005,32.8,26.7,-17.8,27.2,22.6,-17.8,100,75.6,0,14,4.4,0,29.7,28.4,0,0
2/09/2005,32.8,28.9,23.9,25,23.7,22.2,94,74.8,52,12,6,0,29.7,29.7,29.6,0
3/09/2005,32.8,30,27.2,25,23.8,22.2,89,70.5,55,12,4.8,0,29.7,29.6,29.6,0
4/09/2005,32.2,28.7,26.1,23.9,23.4,22.2,83,73.6,59,10,5.9,0,29.7,29.6,29.6,0
5/09/2005,33.9,29.9,26.1,25,23.5,22.2,89,69.9,49,10,5.6,0,29.7,29.6,29.6,0
6/09/2005,33.9,29.4,23.9,25,23.6,22.2,94,72,52,14,6.3,0,29.7,27.2,0,0
7/09/2005,33.9,29.7,27.8,26.1,24.3,22.8,84,73.3,56,12,5.4,0,29.7,29.7,29.6,0
8/09/2005,30,26.9,22.2,25,22.8,21.1,94,78.6,62,9,4.6,0,29.8,29.8,29.7,0
9/09/2005,33.9,28.8,23.9,23.9,22.6,20,94,71.2,46,8,2.5,0,29.8,29.7,29.7,0
10/09/2005,33.9,29.4,25,22.8,21.4,17.8,89,65.1,41,10,3.7,0,29.8,29.7,29.6,0
11/09/2005,32.8,28.6,23.9,25,22.8,21.1,83,71.3,55,8,2.8,0,29.7,29.7,29.6,0
12/09/2005,33.9,28.6,26.1,26.1,24.7,22.8,94,80.5,56,12,2.8,0,29.8,29.7,29.6,0
13/09/2005,33.9,29.2,25,25,23.6,21.1,94,74.1,46,12,4.4,0,29.8,29.7,29.6,0
14/09/2005,33.9,29.3,26.1,25,24.1,22.8,94,75.4,52,10,2.7,0,29.8,29.7,29.7,0
15/09/2005,33.9,29.3,26.1,23.9,23.5,22.2,89,72.4,52,9,3,0,29.8,29.8,29.6,0
16/09/2005,33.9,29.8,26.1,25,23.8,22.8,89,71.6,52,12,4.9,0,29.8,29.8,29.7,0
17/09/2005,33.9,29.5,26.1,25,23.2,22.2,84,69.8,49,14,5.1,0,29.8,29.7,29.7,0
18/09/2005,32.8,29.2,26.1,25,23.8,22.2,89,73.8,55,10,2.3,0,29.8,29.8,29.7,0
19/09/2005,32.8,26.8,23.9,23.9,23.4,22.2,100,83.4,52,10,3.1,0,29.9,26.1,0,0
20/09/2005,33.9,27.9,22.8,25,22.4,20,94,74.2,46,8,2.6,0,29.9,29.8,29.7,0
21/09/2005,32.2,27.5,25,25,23.6,21.1,94,81.2,58,9,2.5,0,29.9,26.1,0,0
22/09/2005,32.2,26.3,23.9,25,23.9,22.8,100,87.8,62,17,1.5,0,29.9,27.3,0,0
23/09/2005,32.2,26,23.9,26.1,23.9,22.8,100,89.4,62,13,2.6,0,29.9,24.8,0,0
24/09/2005,32.8,27.8,22.8,25,23.5,22.2,100,79.6,52,13,4.5,0,29.8,29.8,29.7,0
25/09/2005,32.8,26.5,-17.8,25,21.8,-17.8,94,73.5,0,10,3,0,29.8,28.5,0,0
26/09/2005,32.8,28.5,25,23.9,23.3,22.2,89,75.3,55,8,2.5,0,29.8,29.7,29.6,0
27/09/2005,32.8,29.2,25,23.9,23.1,22.2,89,71.4,55,12,4.8,0,29.8,29.7,29.6,0
28/09/2005,33.9,28.6,23.9,25,22.8,20,94,72.4,49,12,4.5,0,29.9,27.3,0,0
29/09/2005,32.8,27.3,23.9,26.1,23.8,22.2,100,83.3,52,13,2.2,0,29.8,28.5,0,0
30/09/2005,32.2,27.6,23.9,25,23.7,22.8,94,81.2,62,18,4.5,0,29.9,29.8,29.7,0
1/10/2005,32.2,27.6,23.9,28.9,23.7,22.8,94,80.7,62,9,3.4,0,29.9,29.8,29.7,0
2/10/2005,33.9,28.3,25,25,23.8,22.8,94,78.1,52,7,1.5,0,29.8,29.8,29.6,0
3/10/2005,32.2,27.2,23.9,25,23.4,22.2,100,81.9,59,12,4.5,0,29.8,24.8,0,0
4/10/2005,32.2,27.5,25,23.9,23.2,22.2,94,79.3,59,9,4.1,0,29.8,29.7,29.6,0
5/10/2005,32.8,27.4,23.9,25,22.8,21.1,94,77.7,49,7,2.9,0,29.8,26,0,0
6/10/2005,32.8,27.3,23.9,23.9,23.4,22.2,94,81.3,55,10,2.4,0,29.8,26,0,0
7/10/2005,32.2,27.8,25,25,24.1,22.8,94,81.6,59,14,2.5,0,29.8,29.7,29.6,0
8/10/2005,32.2,27.1,22.8,25,23.6,22.2,94,82.4,62,10,2.8,0,29.8,26,0,0
9/10/2005,32.8,22.8,-17.8,23.9,17.9,-17.8,100,64.5,0,10,4.4,0,29.7,29.7,29.6,0
10/10/2005,32.8,28.7,25,23.9,23.5,22.2,94,75,55,15,7.5,2,29.7,28.4,0,0
11/10/2005,33.9,29.4,25,23.9,23.1,21.1,89,70.2,52,13,5.5,0,29.7,28.4,0,0
12/10/2005,32.2,28.3,25,26.1,23.5,22.2,89,76.6,58,14,4.8,0,29.8,28.4,0,0
13/10/2005,32.2,27.4,23.9,25,24.1,22.8,100,83.9,62,12,3.8,0,29.8,26.1,0,0
14/10/2005,30,26.7,23.9,25,23.8,22.8,100,84.7,70,7,1.3,0,29.8,27.2,0,0
15/10/2005,32.2,23.6,-17.8,25,20.7,-17.8,100,77.6,0,9,3.1,0,29.8,26,0,0
16/10/2005,27.8,25.7,23.9,25,23.1,22.2,100,86.2,70,7,2.6,0,29.9,29.8,29.7,0
17/10/2005,32.2,27.4,23.9,23.9,23.1,22.2,94,79.4,58,6,1.6,0,29.8,29.8,29.7,0
18/10/2005,31.1,27.3,23.9,23.9,23.4,22.2,94,80.8,66,13,5.5,0,29.8,24.8,0,0
19/10/2005,30,20.6,-17.8,23.9,18.2,-17.8,100,75.1,0,14,6.2,1,29.8,26,0,0
20/10/2005,26.1,24.6,22.8,25,16.4,-17.8,100,78.7,0,13,4,0,29.8,23.5,0,0
21/10/2005,32.2,27.1,23.9,23.9,23.1,22.8,94,81.1,59,10,4.2,0,29.8,29.7,29.6,0
22/10/2005,32.2,27.7,23.9,23.9,23.7,22.8,100,80.5,62,8,3.9,0,29.8,29.7,29.6,0
23/10/2005,32.2,27.2,22.8,25,23.4,22.2,100,81.5,59,14,3,0,29.8,27.3,0,0
24/10/2005,30,27.2,23.9,25,24.1,22.8,100,84,66,10,2.9,0,29.8,27.3,0,0
25/10/2005,32.8,26.6,23.9,25,24.1,22.8,100,87.6,59,10,3.3,0,29.8,23.5,0,0
26/10/2005,30,25,22.8,25,23.5,22.8,100,92,70,9,2.4,0,29.8,26,0,0
27/10/2005,31.1,25.7,22.8,23.9,23.2,22.2,100,87.7,58,9,3.3,0,29.8,26,0,0
28/10/2005,30,26.2,23.9,25,23.3,22.8,94,84.8,70,13,6.5,0,29.8,28.5,0,0
29/10/2005,32.2,27.4,23.9,23.9,23.3,22.8,100,80.5,59,12,4.3,0,29.8,29.7,29.6,0
30/10/2005,31.1,27.7,25,25,23.7,22.2,94,80.2,58,10,3.3,0,29.8,28.4,0,0
31/10/2005,27.2,25.3,23.9,23.9,23.1,22.2,100,88.7,78,9,3,0,29.8,28.5,0,0
1/11/2005,32.2,26.8,22.8,23.9,22.4,21.1,94,77.3,55,10,5.8,0,29.8,28.5,0,0
2/11/2005,32.8,27.8,23.9,25,23.4,22.8,94,78.5,55,15,5,0,29.8,29.7,29.6,0
3/11/2005,30,26.4,22.8,23.9,23.1,22.2,100,83.6,66,8,2.9,0,29.8,28.5,0,0
4/11/2005,32.2,27.6,23.9,23.9,22.7,22.2,94,76.1,55,9,4.5,0,29.8,29.7,29.6,0
5/11/2005,32.8,28.3,25,25,23.3,21.1,94,75.9,49,10,2.9,0,29.8,28.5,0,0
6/11/2005,32.2,26.4,25,23.9,23.4,22.8,94,85.1,62,8,2,0,29.8,27.3,0,0
7/11/2005,32.2,27.7,23.9,25,23.3,22.2,94,78.5,55,10,3.3,0,29.8,29.7,29.6,0
8/11/2005,32.2,26.4,23.9,23.9,23.2,22.2,94,84.8,59,8,1.1,0,29.8,27.3,0,0
9/11/2005,32.8,26.8,23.9,23.9,23.2,22.8,94,82.7,55,10,2.2,0,29.8,29.8,29.7,0
10/11/2005,32.2,26.9,23.9,23.9,23.1,22.2,94,81.7,58,10,2,0,29.8,25,0,0
11/11/2005,31.1,26.6,23.9,23.9,22.7,22.2,94,80.9,58,8,3.4,0,29.8,28.5,0,0
12/11/2005,30,26.7,23.9,23.9,23,22.2,94,81.5,62,17,4.2,0,29.8,29.7,29.7,0
13/11/2005,32.8,28,23.9,23.9,22.8,22.2,94,75.1,52,12,4.5,0,29.8,29.7,29.6,0
14/11/2005,32.8,28.5,25,26.1,24.1,22.8,94,78.8,59,14,4.9,0,29.8,27.2,0,0
15/11/2005,32.2,28.1,25,25,23.3,22.2,94,77,59,8,2.3,0,29.7,29.7,29.6,0
16/11/2005,28.9,26.1,23.9,23.9,23.7,22.8,94,88.2,74,17,1.9,0,29.8,23.7,0,0
17/11/2005,32.2,27.1,23.9,25,23.4,22.8,94,82.6,59,12,3.4,0,29.8,26.1,0,0
18/11/2005,31.1,26.6,23.9,25,23.9,22.8,94,86.3,66,12,1.9,0,29.8,27.2,0,0
19/11/2005,31.1,20.9,-17.8,23.9,18.1,-17.8,94,73,0,13,2.5,0,29.8,26,0,0
20/11/2005,32.2,26.4,22.8,22.8,22.4,21.1,100,80.4,55,7,2.3,0,29.8,29.7,29.6,0
21/11/2005,27.2,25.5,23.9,23.9,22.9,22.2,94,86.5,74,7,2,0,29.8,28.5,0,0
22/11/2005,27.8,25.2,23.9,23.9,23.1,22.2,94,89,74,10,2.8,0,29.8,27.3,0,0
23/11/2005,27.8,25.4,22.8,23.9,22.8,22.2,100,86.8,70,10,4,0,29.8,29.7,29.6,0
24/11/2005,30,26.6,23.9,23.9,23.1,22.2,94,82.5,62,10,3.3,0,29.8,28.5,0,0
25/11/2005,32.8,26.2,-17.8,23.9,21.6,-17.8,100,74,0,8,2.3,0,29.8,27.2,0,0
26/11/2005,32.2,27.9,25,23.9,23.3,22.2,94,77.8,58,8,1.9,0,29.8,29.7,29.6,0
27/11/2005,32.8,27.6,23.9,25,23.2,22.2,94,79,55,12,2.6,0,29.8,29.7,29.6,0
28/11/2005,31.1,26.9,22.8,25,22.7,21.1,94,78.5,58,16,4.8,0,29.8,29.7,29.7,0
29/11/2005,32.2,27.6,23.9,23.9,22.8,22.2,89,76.1,55,13,6.3,1,29.8,28.4,0,0
30/11/2005,28.9,25.1,23.9,23.9,22.9,22.2,94,88.4,70,13,4.8,0,29.7,25.9,0,0
1/12/2005,30,24.6,22.8,23.9,22.5,22.2,100,88,62,10,4.7,0,29.7,25.9,0,0
2/12/2005,30,25.4,22.8,25,22.8,22.2,100,85.4,66,14,4,0,29.7,27.2,0,0
3/12/2005,28.9,26,23.9,23.9,21.3,-17.8,100,81.2,0,10,3.1,0,29.7,27.2,0,0
4/12/2005,32.8,27.8,23.9,23.9,22.8,22.2,94,76,52,12,4.7,0,29.7,28.4,0,0
5/12/2005,28.9,25.7,22.8,23.9,21.5,-17.8,100,83.3,0,12,4.6,0,29.7,22.3,0,0
6/12/2005,32.8,27.9,23.9,23.9,23.2,22.2,94,77.5,55,10,2.7,0,29.7,29.7,29.6,0
7/12/2005,31.1,26.8,25,25,23.7,22.8,94,84.7,66,10,2.8,0,29.8,28.5,0,0
8/12/2005,31.1,26.8,23.9,25,23.5,22.8,94,83.4,62,10,3.2,0,29.8,29.7,29.6,0
9/12/2005,30,26.6,23.9,23.9,23.6,22.8,100,85,66,9,2.3,0,29.7,28.4,0,0
10/12/2005,30,26.2,23.9,23.9,23.2,22.8,94,85.3,66,6,2.1,0,29.7,27.2,0,0
11/12/2005,31.1,25.9,23.9,23.9,23.4,22.2,100,87.6,62,14,1.7,0,29.7,27.2,0,0
12/12/2005,32.2,25.3,-17.8,25,21.9,-17.8,100,79.5,0,9,2.2,0,29.7,24.7,0,0
13/12/2005,31.1,26.8,23.9,23.9,23.2,22.8,94,82.6,62,7,2.3,0,29.7,27.2,0,0
14/12/2005,30,27.1,23.9,23.9,23.2,22.2,94,80.8,66,9,3.8,0,29.7,28.4,0,0
15/12/2005,32.2,27.6,23.9,23.9,22.8,21.1,94,77.2,55,14,5.8,0,29.7,29.7,29.6,0
16/12/2005,31.1,26.4,23.9,23.9,22.9,22.2,94,82.8,62,10,2.8,0,29.7,28.5,0,0
17/12/2005,27.8,25.7,22.8,23.9,23.3,22.2,100,87.4,70,8,2.3,0,29.8,29.7,29.6,0
18/12/2005,28.9,25.9,23.9,23.9,22.9,22.2,94,84.6,66,12,3.8,0,29.7,29.7,29.6,0
19/12/2005,32.2,27.1,22.8,23.9,22.3,20,94,76.8,52,7,2,0,29.7,29.6,29.6,0
20/12/2005,30,26.7,23.9,23.9,22.9,22.2,94,80.8,62,9,2.1,0,29.7,29.7,29.6,0
21/12/2005,32.2,27,23.9,25,23.4,22.8,94,82,62,9,3.1,0,29.8,28.5,0,0
22/12/2005,31.1,27.5,25,23.9,23.4,22.8,89,79.8,66,12,3.9,0,29.8,29.7,29.6,0
23/12/2005,31.1,27.2,25,25,23.3,22.2,94,81,58,6,1.9,0,29.8,27.2,0,0
24/12/2005,30,22.5,-17.8,23.9,19.7,-17.8,100,77.5,0,7,1.8,0,29.8,29.7,29.7,0
25/12/2005,31.1,24.5,-17.8,25,21.6,-17.8,100,81,0,9,2.6,0,29.8,26,0,0
26/12/2005,32.2,27.4,23.9,23.9,23.2,21.1,100,80,58,7,2.2,0,29.8,27.3,0,0
27/12/2005,32.2,24.9,-17.8,25,21.6,-17.8,94,78.9,0,9,3,0,29.8,29.8,29.7,0
28/12/2005,28.9,26.2,23.9,23.9,21.6,-17.8,94,81.4,0,10,3.1,0,29.8,26,0,0
29/12/2005,30,26.3,22.8,23.9,23.1,21.1,100,83.2,66,6,1.9,0,29.8,29.8,29.7,0
30/12/2005,32.2,25.8,22.8,23.9,22.4,21.1,94,81.8,62,10,2.8,0,29.8,28.5,0,0
31/12/2005,32.8,25.8,22.8,23.9,19.3,-17.8,100,77,0,9,2.4,0,29.8,26,0,0
1/01/2006,31.1,25.5,22.8,23.9,22.8,22.2,100,86.5,58,10,2.6,0,29.8,21.4,0,0
2/01/2006,28.9,25,22.8,23.9,22.6,22.2,100,86.8,66,6,1,0,29.8,24.8,0,0
3/01/2006,31.1,26.3,22.8,23.9,23.2,22.8,100,84.2,66,9,3.6,0,29.8,26,0,0
4/01/2006,31.1,26.6,23.9,23.9,21.3,-17.8,94,78.4,0,8,3,0,29.7,26,0,0
5/01/2006,32.8,26.8,22.8,23.9,22.8,21.1,100,81.2,52,9,2,0,29.7,28.4,0,0
6/01/2006,30,25.6,22.8,25,23.1,22.2,100,86.9,62,10,1.8,0,29.7,23.5,0,0
7/01/2006,27.8,24.6,22.8,23.9,23.2,22.8,100,93,79,3,1.3,0,29.8,18.6,0,0
8/01/2006,27.8,25.9,23.9,23.9,22.1,20,94,80.3,66,6,1.7,0,29.8,29.7,29.6,0
9/01/2006,30,26.3,23.9,22.8,21.7,20,89,75.2,58,8,2.9,0,29.8,29.7,29.6,0
10/01/2006,30,26.8,23.9,22.2,21.4,20,89,72.8,55,7,2.8,0,29.7,29.7,29.6,0
11/01/2006,30,26.9,23.9,22.8,21.9,21.1,89,74.3,58,6,2.2,0,29.7,29.7,29.6,0
12/01/2006,31.1,24.5,-17.8,23.9,21.4,-17.8,94,80.3,0,9,2,0,29.8,27.2,0,0
13/01/2006,32.8,26.8,23.9,23.9,23,22.2,100,81.5,52,9,2.2,0,29.8,28.5,0,0
14/01/2006,32.2,26.6,23.9,25,23.1,22.2,94,83.3,55,10,2,0,29.8,28.5,0,0
15/01/2006,31.1,25.9,23.9,23.9,23.6,22.8,100,88,66,13,1.7,0,29.8,27.3,0,0
16/01/2006,32.2,26.1,22.8,23.9,22.9,21.1,100,84.7,55,9,1.5,0,29.8,26,0,0
17/01/2006,31.1,20.8,-17.8,23.9,16.1,-17.8,94,68.8,0,10,2.7,0,29.8,27.3,0,0
18/01/2006,32.2,27.7,23.9,23.9,23.1,22.2,94,77.6,55,12,3.9,0,29.8,27.3,0,0
19/01/2006,32.8,27.9,23.9,23.9,23.3,22.2,94,77.8,52,10,3.5,0,29.8,29.7,29.6,0
20/01/2006,32.2,27.8,25,25,23.9,22.2,94,80.7,62,18,4.2,0,29.8,29.7,29.7,0
21/01/2006,32.2,28.1,25,23.9,23.3,22.2,94,77.9,55,13,5.1,0,29.8,29.7,29.6,0
22/01/2006,31.1,27.9,25,23.9,22.9,22.2,89,76.1,62,13,6.1,1,29.7,29.7,29.6,0
23/01/2006,31.1,26.3,22.8,22.8,22.4,21.1,94,79.8,58,9,5,3,29.8,27.2,0,0
24/01/2006,30,25.6,22.2,22.8,22.1,20,100,81.2,58,12,2.5,0,29.8,29.7,29.7,0
25/01/2006,31.1,26.3,23.9,22.8,21.9,20,94,77.4,55,9,2.2,0,29.8,28.5,0,0
26/01/2006,31.1,26.8,22.8,22.8,21.7,20,94,74.7,55,8,2.8,0,29.8,29.8,29.7,0
27/01/2006,32.2,27.4,23.9,23.9,22.1,21.1,94,74.3,52,8,3.1,0,29.8,28.5,0,0
28/01/2006,32.8,28.2,23.9,23.9,22.8,21.1,94,74.5,49,10,3.3,0,29.8,29.7,29.6,0
29/01/2006,33.9,28,23.9,23.9,22.6,21.1,89,74.2,49,10,3.5,0,29.8,29.7,29.6,0
30/01/2006,32.8,27.8,22.8,23.9,22.3,20,94,73.5,49,9,2.2,0,29.8,29.8,29.7,0
31/01/2006,33.9,27.8,25,23.9,22.7,20,94,75.2,44,8,2,0,29.8,29.8,29.7,0
1/02/2006,31.1,26.2,23.9,23.9,22.7,21.1,100,81.9,58,9,2,0,29.9,29.8,29.7,0
2/02/2006,32.8,26.3,22.8,23.9,22.2,20,100,81.4,49,9,2.5,0,29.9,27.3,0,0
3/02/2006,33.9,27.3,22.2,23.9,21.5,17.8,94,73.3,41,8,2.7,0,29.9,29.8,29.7,0
4/02/2006,33.9,27.1,22.8,23.9,22.5,20,94,78.3,44,9,2.7,0,29.8,27.3,0,0
5/02/2006,32.8,27.7,22.8,23.9,22.4,20,94,75.1,46,9,3.1,0,29.8,29.8,29.7,0
6/02/2006,32.8,25.3,-17.8,23.9,20.4,-17.8,94,73.3,0,9,2,0,29.8,28.5,0,0
